path,classification,evidence,proposed_batch
grails-app/views/requisitionTemplate/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy::create (implicit); render(view:'create') in grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy; megamenu href /requisitionTemplate/create (runtime.groovy),stocklists-1
grails-app/views/requisitionTemplate/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy::edit (implicit); render(view:'edit') in grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy,stocklists-1
grails-app/views/requisitionTemplate/editHeader.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy::editHeader (implicit),stocklists-1
grails-app/views/requisitionTemplate/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy::list (implicit); megamenu href /requisitionTemplate/list (runtime.groovy); React SPA link in src/js/tests/utils/menu-utils.test.jsx,stocklists-2
grails-app/views/requisitionTemplate/print.gsp,UNCERTAIN,dynamic render(view: <expr>) in grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy,
grails-app/views/requisitionTemplate/sendMail.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy::sendMail (implicit),stocklists-2
grails-app/views/requisitionTemplate/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/requisition/RequisitionTemplateController.groovy::show (implicit),stocklists-2
grails-app/views/returns/show.gsp,LIVE,render(view:'/returns/show') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy; view path string '/returns/show' in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,stock-transfers
grails-app/views/role/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/RoleController.groovy::create (implicit),users-security-1
grails-app/views/role/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/RoleController.groovy::edit (implicit),users-security-2
grails-app/views/role/index.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/RoleController.groovy::index (implicit); megamenu href /role/index (runtime.groovy),users-security-2
grails-app/views/role/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/RoleController.groovy::show (implicit),users-security-2
grails-app/views/shipment/_actions.gsp,TEMPLATE,included by shipment/showDetails.gsp (g:render template='/shipment/actions'); included by shipment/_summary.gsp (g:render template='/shipment/actions'); included by shipment/deleteShipment.gsp (g:render template='/shipment/actions'),
grails-app/views/shipment/_barcodeLabel.gsp,TEMPLATE,render(template:'barcodeLabel') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,
grails-app/views/shipment/_buttons.gsp,TEMPLATE,included by shipment/showDetails.gsp (g:render template='buttons'); included by shipment/deleteShipment.gsp (g:render template='buttons'); included by shipment/receiveShipment.gsp (g:render template='buttons'),
grails-app/views/shipment/_container.gsp,TEMPLATE,included by report/printPaginatedPackingListReport.gsp (g:render template='/shipment/container'); included by report/printShippingReport.gsp (g:render template='/shipment/container'); included by shipment/showDetails.gsp (g:render template='container'),
grails-app/views/shipment/_filters.gsp,TEMPLATE,included by shipment/list.gsp (g:render template='filters'),
grails-app/views/shipment/_list.gsp,TEMPLATE,included by shipment/list.gsp (g:render template='list'),
grails-app/views/shipment/_listShippingMenuItems.gsp,DEAD,no static references found,
grails-app/views/shipment/_showPutawayLocations.gsp,TEMPLATE,render(template:'showPutawayLocations') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,
grails-app/views/shipment/_showTracking.gsp,TEMPLATE,render(template:'showTracking') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,
grails-app/views/shipment/_showTransactions.gsp,TEMPLATE,render(template:'showTransactions') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,
grails-app/views/shipment/_sidebar.gsp,DEAD,no static references found,
grails-app/views/shipment/_summary.gsp,TEMPLATE,included by shipment/showDetails.gsp (g:render template='summary'); included by createShipmentWorkflow/createShipment/pickShipmentItems.gsp (g:render template='/shipment/summary'); included by shipment/editEvent.gsp (g:render template='summary'),
grails-app/views/shipment/addComment.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::addComment (implicit); render(view:'addComment') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,shipments-1
grails-app/views/shipment/addDocument.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::addDocument (implicit); render(view:'addDocument') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,shipments-1
grails-app/views/shipment/addToShipment.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::addToShipment (implicit); render(view:'addToShipment') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,shipments-1
grails-app/views/shipment/deleteShipment.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::deleteShipment (implicit),shipments-1
grails-app/views/shipment/editEvent.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::editEvent (implicit); render(view:'editEvent') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,shipments-1
grails-app/views/shipment/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::list (implicit); megamenu href /shipment/list (runtime.groovy),shipments-2
grails-app/views/shipment/receiveShipment.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::receiveShipment (implicit); render(view:'receiveShipment') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,shipments-2
grails-app/views/shipment/sendShipment.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::sendShipment (implicit); render(view:'sendShipment') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy,shipments-2
grails-app/views/shipment/showDetails.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::showDetails (implicit),shipments-2
grails-app/views/shipment/showPackingList.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentController.groovy::showPackingList (implicit),shipments-2
grails-app/views/shipmentItem/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy::create (implicit); render(view:'create') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy,shipments-3
grails-app/views/shipmentItem/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy::edit (implicit); render(view:'edit') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy,shipments-3
grails-app/views/shipmentItem/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy::list (implicit),shipments-3
grails-app/views/shipmentItem/pick.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy::pick (implicit); render(view:'pick') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy,shipments-3
grails-app/views/shipmentItem/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy::show (implicit),shipments-3
grails-app/views/shipmentItem/split.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentItemController.groovy::split (implicit),shipments-4
grails-app/views/shipmentWorkflow/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentWorkflowController.groovy::create (implicit); render(view:'create') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentWorkflowController.groovy,shipments-4
grails-app/views/shipmentWorkflow/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentWorkflowController.groovy::edit (implicit); render(view:'edit') in grails-app/controllers/org/pih/warehouse/shipping/ShipmentWorkflowController.groovy,shipments-4
grails-app/views/shipmentWorkflow/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentWorkflowController.groovy::list (implicit); megamenu href /shipmentWorkflow/list (runtime.groovy),shipments-4
grails-app/views/shipmentWorkflow/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/shipping/ShipmentWorkflowController.groovy::show (implicit),shipments-4
grails-app/views/stockMovement/_actions.gsp,TEMPLATE,included by stockMovement/_list.gsp (g:render template='/stockMovement/actions'),
grails-app/views/stockMovement/_comments.gsp,TEMPLATE,render(template:'comments') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,
grails-app/views/stockMovement/_documents.gsp,TEMPLATE,render(template:'documents') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,
grails-app/views/stockMovement/_events.gsp,TEMPLATE,render(template:'events') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,
grails-app/views/stockMovement/_list.gsp,TEMPLATE,included by stockMovement/list.gsp (g:render template='list'),
grails-app/views/stockMovement/_packingList.gsp,TEMPLATE,render(template:'packingList') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,
grails-app/views/stockMovement/_receipts.gsp,TEMPLATE,render(template:'receipts') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,
grails-app/views/stockMovement/_requisition.gsp,TEMPLATE,render(template:'requisition') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,
grails-app/views/stockMovement/_summary.gsp,TEMPLATE,included by stockMovement/addDocument.gsp (g:render template='summary'); included by returns/show.gsp (g:render template='/stockMovement/summary'); included by stockMovement/show.gsp (g:render template='summary'),
grails-app/views/stockMovement/_synchronizeDialog.gsp,TEMPLATE,render(template:'synchronizeDialog') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,
grails-app/views/stockMovement/addComment.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy::addComment (implicit); render(view:'addComment') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,stock-movements
grails-app/views/stockMovement/addDocument.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy::addDocument (implicit); render(view:'addDocument') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy,stock-movements
grails-app/views/stockMovement/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy::list (implicit); megamenu href /stockMovement/list (runtime.groovy),stock-movements
grails-app/views/stockMovement/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy::show (implicit); render(view:'show') in grails-app/controllers/org/pih/warehouse/inventory/StockMovementController.groovy; React SPA link in src/js/components/stock-movement/outbound/StockMovementOutboundTable.jsx,stock-movements
grails-app/views/stockTransfer/_filters.gsp,TEMPLATE,included by stockTransfer/list.gsp (g:render template='filters'),
grails-app/views/stockTransfer/_orderSummary.gsp,TEMPLATE,included by stockTransfer/show.gsp (g:render template='orderSummary'),
grails-app/views/stockTransfer/_printPage.gsp,TEMPLATE,included by stockTransfer/print.gsp (g:render template='printPage'),
grails-app/views/stockTransfer/_summary.gsp,TEMPLATE,included by stockTransfer/show.gsp (g:render template='summary'),
grails-app/views/stockTransfer/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/StockTransferController.groovy::list (implicit); megamenu href /stockTransfer/list (runtime.groovy),stock-transfers
grails-app/views/stockTransfer/print.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/StockTransferController.groovy::print (implicit),stock-transfers
grails-app/views/stockTransfer/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/StockTransferController.groovy::show (implicit),stock-transfers
grails-app/views/stocklist/_itemList.gsp,TEMPLATE,included by stocklist/_print.gsp (g:render template='/stocklist/itemList'),
grails-app/views/stocklist/_print.gsp,TEMPLATE,render(template:'/stocklist/print') in grails-app/controllers/org/pih/warehouse/stocklist/StocklistController.groovy; render(template:'/stocklist/print') in grails-app/services/org/pih/warehouse/inventory/StocklistService.groovy; view path string '/stocklist/print' in grails-app/controllers/org/pih/warehouse/stocklist/StocklistController.groovy,
grails-app/views/stocklist/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/stocklist/StocklistController.groovy::show (implicit),stocklists-2
grails-app/views/supplier/_documents.gsp,TEMPLATE,included by supplier/show.gsp (g:render template='/supplier/documents'),
grails-app/views/supplier/_priceHistory.gsp,TEMPLATE,included by supplier/show.gsp (g:render template='/supplier/priceHistory'),
grails-app/views/supplier/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/SupplierController.groovy::list (implicit); megamenu href /supplier/list (runtime.groovy),locations-orgs-6
grails-app/views/supplier/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/SupplierController.groovy::show (implicit),locations-orgs-6
grails-app/views/tag/_summary.gsp,TEMPLATE,included by tag/create.gsp (g:render template='summary'); included by tag/list.gsp (g:render template='summary'); included by tag/edit.gsp (g:render template='summary'),
grails-app/views/tag/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/TagController.groovy::create (implicit); render(view:'create') in grails-app/controllers/org/pih/warehouse/core/TagController.groovy,product-catalog-7
grails-app/views/tag/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/TagController.groovy::edit (implicit); render(view:'edit') in grails-app/controllers/org/pih/warehouse/core/TagController.groovy,product-catalog-7
grails-app/views/tag/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/TagController.groovy::list (implicit); megamenu href /tag/list (runtime.groovy),product-catalog-7
grails-app/views/tag/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/TagController.groovy::show (implicit),product-catalog-7
grails-app/views/taglib/_autoSuggest.gsp,TEMPLATE,render(template:'/taglib/autoSuggest') in grails-app/taglib/org/pih/warehouse/AutoSuggestTagLib.groovy; view path string '/taglib/autoSuggest' in grails-app/taglib/org/pih/warehouse/AutoSuggestTagLib.groovy,
grails-app/views/taglib/_autoSuggestSearchable.gsp,TEMPLATE,render(template:'/taglib/autoSuggestSearchable') in grails-app/taglib/org/pih/warehouse/AutoSuggestSearchableTagLib.groovy; view path string '/taglib/autoSuggestSearchable' in grails-app/taglib/org/pih/warehouse/AutoSuggestSearchableTagLib.groovy,
grails-app/views/taglib/_autoSuggestString.gsp,TEMPLATE,render(template:'/taglib/autoSuggestString') in grails-app/taglib/org/pih/warehouse/AutoSuggestStringTagLib.groovy; view path string '/taglib/autoSuggestString' in grails-app/taglib/org/pih/warehouse/AutoSuggestStringTagLib.groovy,
grails-app/views/taglib/_chooseSubstitute.gsp,TEMPLATE,render(template:'/taglib/chooseSubstitute') in grails-app/taglib/org/pih/warehouse/AutoSuggestTagLib.groovy; view path string '/taglib/chooseSubstitute' in grails-app/taglib/org/pih/warehouse/AutoSuggestTagLib.groovy,
grails-app/views/taglib/_comboBox.gsp,TEMPLATE,render(template:'/taglib/comboBox') in grails-app/taglib/org/pih/warehouse/ComboBoxTagLib.groovy; view path string '/taglib/comboBox' in grails-app/taglib/org/pih/warehouse/ComboBoxTagLib.groovy,
grails-app/views/taglib/_createLocation.gsp,DEAD,no static references found,
grails-app/views/taglib/_decimalFormatField.gsp,TEMPLATE,render(template:'/taglib/decimalFormatField') in grails-app/taglib/org/pih/warehouse/DecimalNumberFieldTagLib.groovy; view path string '/taglib/decimalFormatField' in grails-app/taglib/org/pih/warehouse/DecimalNumberFieldTagLib.groovy,
grails-app/views/taglib/_displayBarcode.gsp,TEMPLATE,render(template:'/taglib/displayBarcode') in grails-app/taglib/org/pih/warehouse/ImageTagLib.groovy; view path string '/taglib/displayBarcode' in grails-app/taglib/org/pih/warehouse/ImageTagLib.groovy,
grails-app/views/taglib/_displayLogo.gsp,TEMPLATE,render(template:'/taglib/displayLogo') in grails-app/taglib/org/pih/warehouse/ImageTagLib.groovy; view path string '/taglib/displayLogo' in grails-app/taglib/org/pih/warehouse/ImageTagLib.groovy,
grails-app/views/taglib/_expirationDate.gsp,TEMPLATE,render(template:'/taglib/expirationDate') in grails-app/taglib/org/pih/warehouse/DateTagLib.groovy; view path string '/taglib/expirationDate' in grails-app/taglib/org/pih/warehouse/DateTagLib.groovy,
grails-app/views/taglib/_globalSearch.gsp,TEMPLATE,render(template:'/taglib/globalSearch') in grails-app/taglib/org/pih/warehouse/GlobalSearchTagLib.groovy; view path string '/taglib/globalSearch' in grails-app/taglib/org/pih/warehouse/GlobalSearchTagLib.groovy,
grails-app/views/taglib/_globalSearchStatic.gsp,TEMPLATE,render(template:'/taglib/globalSearchStatic') in grails-app/taglib/org/pih/warehouse/GlobalSearchTagLib.groovy; view path string '/taglib/globalSearchStatic' in grails-app/taglib/org/pih/warehouse/GlobalSearchTagLib.groovy,
grails-app/views/taglib/_productDisplayName.gsp,TEMPLATE,render(template:'/taglib/productDisplayName') in grails-app/taglib/org/pih/warehouse/FormatTagLib.groovy; view path string '/taglib/productDisplayName' in grails-app/taglib/org/pih/warehouse/FormatTagLib.groovy,
grails-app/views/taglib/_productStatus.gsp,TEMPLATE,render(template:'/taglib/productStatus') in grails-app/taglib/org/pih/warehouse/InventoryTagLib.groovy; view path string '/taglib/productStatus' in grails-app/taglib/org/pih/warehouse/InventoryTagLib.groovy,
grails-app/views/taglib/_searchProduct.gsp,TEMPLATE,render(template:'../taglib/searchProduct') in grails-app/taglib/org/pih/warehouse/SearchProductTagLib.groovy,
grails-app/views/taglib/_selectCategories.gsp,DEAD,no static references found,
grails-app/views/taglib/_selectContainer.gsp,TEMPLATE,render(template:'/taglib/selectContainer') in grails-app/taglib/org/pih/warehouse/SelectTagLib.groovy; view path string '/taglib/selectContainer' in grails-app/taglib/org/pih/warehouse/SelectTagLib.groovy,
grails-app/views/taglib/_selectPerson.gsp,DEAD,no static references found,
grails-app/views/taglib/_selectProducts.gsp,DEAD,no static references found,
grails-app/views/taglib/_userPhoto.gsp,TEMPLATE,render(template:'/taglib/userPhoto') in grails-app/taglib/org/pih/warehouse/AuthTagLib.groovy; view path string '/taglib/userPhoto' in grails-app/taglib/org/pih/warehouse/AuthTagLib.groovy,
grails-app/views/transaction/_actions.gsp,TEMPLATE,included by transaction/_summary.gsp (g:render template='/transaction/actions'),
grails-app/views/transaction/_details.gsp,TEMPLATE,included by inventory/editTransaction.gsp (g:render template='/transaction/details'); included by inventory/showTransaction.gsp (g:render template='/transaction/details'); included by transactionEntry/edit.gsp (g:render template='/transaction/details'),
grails-app/views/transaction/_entries.gsp,TEMPLATE,included by inventory/showTransaction.gsp (g:render template='/transaction/entries'),
grails-app/views/transaction/_summary.gsp,TEMPLATE,included by inventory/editTransaction.gsp (g:render template='/transaction/summary'); included by inventory/showTransaction.gsp (g:render template='/transaction/summary'); included by transactionEntry/edit.gsp (g:render template='/transaction/summary'),
grails-app/views/transactionEntry/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/TransactionEntryController.groovy::create (implicit),reporting-4
grails-app/views/transactionEntry/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/TransactionEntryController.groovy::edit (implicit),reporting-4
grails-app/views/transactionEntry/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/TransactionEntryController.groovy::list (implicit),reporting-4
grails-app/views/transactionEntry/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/inventory/TransactionEntryController.groovy::show (implicit),reporting-4
grails-app/views/unitOfMeasureConversion/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/UnitOfMeasureConversionController.groovy::create (implicit); render(view:'create') in grails-app/controllers/org/pih/warehouse/core/UnitOfMeasureConversionController.groovy,product-catalog-7
grails-app/views/unitOfMeasureConversion/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/UnitOfMeasureConversionController.groovy::edit (implicit); render(view:'edit') in grails-app/controllers/org/pih/warehouse/core/UnitOfMeasureConversionController.groovy,product-catalog-8
grails-app/views/unitOfMeasureConversion/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/core/UnitOfMeasureConversionController.groovy::list (implicit); megamenu href /unitOfMeasureConversion/list (runtime.groovy),product-catalog-8
grails-app/views/unsupported.gsp,DEAD,no static references found,
grails-app/views/user/_actions.gsp,TEMPLATE,included by user/_summary.gsp (g:render template='actions'),
grails-app/views/user/_summary.gsp,TEMPLATE,included by user/changePhoto.gsp (g:render template='summary'); included by user/show.gsp (g:render template='summary'); included by user/list.gsp (g:render template='summary'),
grails-app/views/user/changePhoto.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/user/UserController.groovy::changePhoto (implicit); render(view:'changePhoto') in grails-app/controllers/org/pih/warehouse/user/UserController.groovy,users-security-2
grails-app/views/user/create.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/user/UserController.groovy::create (implicit); render(view:'create') in grails-app/controllers/org/pih/warehouse/user/UserController.groovy,users-security-2
grails-app/views/user/cropPhoto.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/user/UserController.groovy::cropPhoto (implicit),users-security-3
grails-app/views/user/edit.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/user/UserController.groovy::edit (implicit); render(view:'edit') in grails-app/controllers/org/pih/warehouse/user/UserController.groovy,users-security-3
grails-app/views/user/list.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/user/UserController.groovy::list (implicit); megamenu href /user/list (runtime.groovy),users-security-3
grails-app/views/user/show.gsp,LIVE,controller action grails-app/controllers/org/pih/warehouse/user/UserController.groovy::show (implicit),users-security-3
